profile,tR_us,page_kb,planes_per_die,die_cap_gb,channels,dies_per_channel,n_planes,capacity_TB,lanes,freq_mhz,ecc,batch,dense_fp8,ch_bw_gbps,tok_s,tpot_ms,J_per_token,bottleneck_expert,bottleneck_dense,sensed_GB_per_token,total_lanes
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,4,True,3.2,0.396,10107.4,6.18,compute,compute,39.5,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,8,False,3.2,0.232,34541.7,5.98,compute,compute,38.2,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,8,True,3.2,0.232,34500.3,4.95,compute,compute,31.4,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,16,False,3.2,0.133,120475.6,4.67,compute,compute,29.6,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,16,True,3.2,0.133,120434.2,4.15,compute,compute,26.2,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,32,False,3.2,0.079,407164.2,3.7,compute,compute,23.3,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,32,True,3.2,0.079,407122.9,3.45,compute,compute,21.6,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,64,False,3.2,0.051,1250363.4,2.77,compute,compute,17.2,256
qlc,60,16,4,256,8,8,256,16.38,1,400.0,0.25,64,True,3.2,0.051,1250322.0,2.64,compute,compute,16.4,256
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,1,False,3.2,0.353,2831.6,21.11,sense,sense,137.0,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,1,True,3.2,0.581,1720.9,12.87,sense,sense,83.1,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,4,False,3.2,0.911,4390.8,8.24,sense,sense,52.9,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,4,True,3.2,1.219,3280.1,6.18,sense,sense,39.5,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,8,False,3.2,0.806,9922.0,5.98,compute,sense,38.2,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,8,True,3.2,0.908,8811.4,4.95,compute,sense,31.4,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,16,False,3.2,0.525,30458.4,4.67,compute,compute,29.6,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,16,True,3.2,0.526,30417.1,4.15,compute,compute,26.2,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,32,False,3.2,0.313,102353.8,3.7,compute,compute,23.3,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,32,True,3.2,0.313,102312.5,3.45,compute,compute,21.6,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,64,False,3.2,0.204,313492.4,2.77,compute,compute,17.2,1024
qlc,60,16,4,256,8,8,256,16.38,4,400.0,0.25,64,True,3.2,0.204,313451.0,2.64,compute,compute,16.4,1024
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,1,False,3.2,0.353,2831.6,21.11,sense,sense,137.0,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,1,True,3.2,0.581,1720.9,12.87,sense,sense,83.1,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,4,False,3.2,0.911,4390.8,8.24,sense,sense,52.9,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,4,True,3.2,1.219,3280.1,6.18,sense,sense,39.5,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,8,False,3.2,1.261,6344.2,5.98,sense,sense,38.2,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,8,True,3.2,1.529,5233.5,4.95,sense,sense,31.4,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,16,False,3.2,0.968,16532.9,4.67,compute,sense,29.6,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,16,True,3.2,1.037,15422.2,4.15,compute,sense,26.2,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,32,False,3.2,0.621,51552.1,3.7,compute,compute,23.3,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,32,True,3.2,0.621,51510.7,3.45,compute,compute,21.6,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,64,False,3.2,0.407,157347.2,2.77,compute,compute,17.2,2048
qlc,60,16,4,256,8,8,256,16.38,8,400.0,0.25,64,True,3.2,0.407,157305.8,2.64,compute,compute,16.4,2048
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,1,False,3.2,0.353,2831.6,21.11,sense,sense,137.0,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,1,True,3.2,0.581,1720.9,12.87,sense,sense,83.1,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,4,False,3.2,0.911,4390.8,8.24,sense,sense,52.9,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,4,True,3.2,1.219,3280.1,6.18,sense,sense,39.5,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,8,False,3.2,1.261,6344.2,5.98,sense,sense,38.2,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,8,True,3.2,1.529,5233.5,4.95,sense,sense,31.4,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,16,False,3.2,1.623,9857.4,4.67,sense,sense,29.6,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,16,True,3.2,1.829,8746.7,4.15,sense,sense,26.2,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,32,False,3.2,1.175,27228.6,3.7,compute,sense,23.3,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,32,True,3.2,1.225,26117.9,3.45,compute,sense,21.6,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,64,False,3.2,0.807,79274.6,2.77,compute,compute,17.2,4096
qlc,60,16,4,256,8,8,256,16.38,16,400.0,0.25,64,True,3.2,0.808,79233.3,2.64,compute,compute,16.4,4096
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,1,False,3.2,0.353,2831.6,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,1,True,3.2,0.581,1720.9,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,4,False,3.2,0.911,4390.8,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,4,True,3.2,1.219,3280.1,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,8,False,3.2,1.261,6344.2,5.98,sense,sense,38.2,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,8,True,3.2,1.529,5233.5,4.95,sense,sense,31.4,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,16,False,3.2,1.623,9857.4,4.67,sense,sense,29.6,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,16,True,3.2,1.829,8746.7,4.15,sense,sense,26.2,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,32,False,3.2,2.058,15549.6,3.7,sense,sense,23.3,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,32,True,3.2,2.216,14438.9,3.45,sense,sense,21.6,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,64,False,3.2,1.549,41315.6,2.77,compute,sense,17.2,8192
qlc,60,16,4,256,8,8,256,16.38,32,400.0,0.25,64,True,3.2,1.592,40205.0,2.64,compute,sense,16.4,8192
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,1,False,3.2,0.36,2779.0,21.11,sense,sense,137.0,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,1,True,3.2,0.592,1689.0,12.87,sense,sense,83.1,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,4,False,3.2,0.397,10067.4,8.24,compute,compute,52.9,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,4,True,3.2,0.398,10046.7,6.18,compute,compute,39.5,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,8,False,3.2,0.232,34424.4,5.98,compute,compute,38.2,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,8,True,3.2,0.233,34403.7,4.95,compute,compute,31.4,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,16,False,3.2,0.133,120293.7,4.67,compute,compute,29.6,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,16,True,3.2,0.133,120273.1,4.15,compute,compute,26.2,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,32,False,3.2,0.079,406878.1,3.7,compute,compute,23.3,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,32,True,3.2,0.079,406857.4,3.45,compute,compute,21.6,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,64,False,3.2,0.051,1249940.5,2.77,compute,compute,17.2,256
qlc,60,16,4,256,16,4,256,16.38,1,400.0,0.25,64,True,3.2,0.051,1249919.8,2.64,compute,compute,16.4,256
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,1,False,3.2,0.36,2779.0,21.11,sense,sense,137.0,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,1,True,3.2,0.592,1689.0,12.87,sense,sense,83.1,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,4,False,3.2,0.928,4309.4,8.24,sense,sense,52.9,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,4,True,3.2,1.242,3219.4,6.18,sense,sense,39.5,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,8,False,3.2,0.816,9804.8,5.98,compute,sense,38.2,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,8,True,3.2,0.918,8714.8,4.95,compute,sense,31.4,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,16,False,3.2,0.528,30276.6,4.67,compute,compute,29.6,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,16,True,3.2,0.529,30255.9,4.15,compute,compute,26.2,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,32,False,3.2,0.314,102067.7,3.7,compute,compute,23.3,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,32,True,3.2,0.314,102047.0,3.45,compute,compute,21.6,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,64,False,3.2,0.204,313069.5,2.77,compute,compute,17.2,1024
qlc,60,16,4,256,16,4,256,16.38,4,400.0,0.25,64,True,3.2,0.204,313048.8,2.64,compute,compute,16.4,1024
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,1,False,3.2,0.36,2779.0,21.11,sense,sense,137.0,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,1,True,3.2,0.592,1689.0,12.87,sense,sense,83.1,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,4,False,3.2,0.928,4309.4,8.24,sense,sense,52.9,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,4,True,3.2,1.242,3219.4,6.18,sense,sense,39.5,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,8,False,3.2,1.285,6226.9,5.98,sense,sense,38.2,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,8,True,3.2,1.557,5136.9,4.95,sense,sense,31.4,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,16,False,3.2,0.979,16351.1,4.67,compute,sense,29.6,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,16,True,3.2,1.048,15261.1,4.15,compute,sense,26.2,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,32,False,3.2,0.624,51266.0,3.7,compute,compute,23.3,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,32,True,3.2,0.624,51245.3,3.45,compute,compute,21.6,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,64,False,3.2,0.408,156924.3,2.77,compute,compute,17.2,2048
qlc,60,16,4,256,16,4,256,16.38,8,400.0,0.25,64,True,3.2,0.408,156903.6,2.64,compute,compute,16.4,2048
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,1,False,3.2,0.36,2779.0,21.11,sense,sense,137.0,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,1,True,3.2,0.592,1689.0,12.87,sense,sense,83.1,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,4,False,3.2,0.928,4309.4,8.24,sense,sense,52.9,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,4,True,3.2,1.242,3219.4,6.18,sense,sense,39.5,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,8,False,3.2,1.285,6226.9,5.98,sense,sense,38.2,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,8,True,3.2,1.557,5136.9,4.95,sense,sense,31.4,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,16,False,3.2,1.654,9675.6,4.67,sense,sense,29.6,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,16,True,3.2,1.864,8585.6,4.15,sense,sense,26.2,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,32,False,3.2,1.188,26942.4,3.7,compute,sense,23.3,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,32,True,3.2,1.238,25852.4,3.45,compute,sense,21.6,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,64,False,3.2,0.812,78851.7,2.77,compute,compute,17.2,4096
qlc,60,16,4,256,16,4,256,16.38,16,400.0,0.25,64,True,3.2,0.812,78831.0,2.64,compute,compute,16.4,4096
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,1,False,3.2,0.36,2779.0,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,1,True,3.2,0.592,1689.0,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,4,False,3.2,0.928,4309.4,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,4,True,3.2,1.242,3219.4,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,8,False,3.2,1.285,6226.9,5.98,sense,sense,38.2,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,8,True,3.2,1.557,5136.9,4.95,sense,sense,31.4,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,16,False,3.2,1.654,9675.6,4.67,sense,sense,29.6,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,16,True,3.2,1.864,8585.6,4.15,sense,sense,26.2,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,32,False,3.2,2.097,15263.4,3.7,sense,sense,23.3,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,32,True,3.2,2.258,14173.4,3.45,sense,sense,21.6,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,64,False,3.2,1.565,40892.8,2.77,compute,sense,17.2,8192
qlc,60,16,4,256,16,4,256,16.38,32,400.0,0.25,64,True,3.2,1.608,39802.8,2.64,compute,sense,16.4,8192
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,1,False,3.2,0.705,1418.6,21.11,sense,sense,137.0,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,1,True,3.2,1.158,863.2,12.87,sense,sense,83.1,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,4,False,3.2,0.787,5085.5,8.24,compute,compute,52.9,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,4,True,3.2,0.79,5064.8,6.18,compute,compute,39.5,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,8,False,3.2,0.463,17293.1,5.98,compute,compute,38.2,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,8,True,3.2,0.463,17272.4,4.95,compute,compute,31.4,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,16,False,3.2,0.265,60282.3,4.67,compute,compute,29.6,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,16,True,3.2,0.266,60261.6,4.15,compute,compute,26.2,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,32,False,3.2,0.157,203671.2,3.7,compute,compute,23.3,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,32,True,3.2,0.157,203650.5,3.45,compute,compute,21.6,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,64,False,3.2,0.102,625359.8,2.77,compute,compute,17.2,512
qlc,60,16,4,256,16,8,512,32.77,1,400.0,0.25,64,True,3.2,0.102,625339.1,2.64,compute,compute,16.4,512
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,1,False,3.2,0.705,1418.6,21.11,sense,sense,137.0,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,1,True,3.2,1.158,863.2,12.87,sense,sense,83.1,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,4,False,3.2,1.813,2206.5,8.24,sense,sense,52.9,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,4,True,3.2,2.423,1651.2,6.18,sense,sense,39.5,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,8,False,3.2,1.605,4983.3,5.98,compute,sense,38.2,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,8,True,3.2,1.807,4427.9,4.95,compute,sense,31.4,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,16,False,3.2,1.048,15273.7,4.67,compute,compute,29.6,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,16,True,3.2,1.049,15253.1,4.15,compute,compute,26.2,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,32,False,3.2,0.624,51266.0,3.7,compute,compute,23.3,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,32,True,3.2,0.624,51245.3,3.45,compute,compute,21.6,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,64,False,3.2,0.408,156924.3,2.77,compute,compute,17.2,2048
qlc,60,16,4,256,16,8,512,32.77,4,400.0,0.25,64,True,3.2,0.408,156903.6,2.64,compute,compute,16.4,2048
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,1,False,3.2,0.705,1418.6,21.11,sense,sense,137.0,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,1,True,3.2,1.158,863.2,12.87,sense,sense,83.1,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,4,False,3.2,1.813,2206.5,8.24,sense,sense,52.9,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,4,True,3.2,2.423,1651.2,6.18,sense,sense,39.5,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,8,False,3.2,2.504,3194.3,5.98,sense,sense,38.2,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,8,True,3.2,3.031,2639.0,4.95,sense,sense,31.4,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,16,False,3.2,1.925,8311.0,4.67,compute,sense,29.6,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,16,True,3.2,2.063,7755.6,4.15,compute,sense,26.2,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,32,False,3.2,1.237,25865.1,3.7,compute,compute,23.3,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,32,True,3.2,1.238,25844.4,3.45,compute,compute,21.6,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,64,False,3.2,0.812,78851.7,2.77,compute,compute,17.2,4096
qlc,60,16,4,256,16,8,512,32.77,8,400.0,0.25,64,True,3.2,0.812,78831.0,2.64,compute,compute,16.4,4096
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,1,False,3.2,0.705,1418.6,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,1,True,3.2,1.158,863.2,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,4,False,3.2,1.813,2206.5,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,4,True,3.2,2.423,1651.2,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,8,False,3.2,2.504,3194.3,5.98,sense,sense,38.2,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,8,True,3.2,3.031,2639.0,4.95,sense,sense,31.4,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,16,False,3.2,3.217,4973.2,4.67,sense,sense,29.6,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,16,True,3.2,3.622,4417.9,4.15,sense,sense,26.2,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,32,False,3.2,2.335,13703.3,3.7,compute,sense,23.3,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,32,True,3.2,2.434,13148.0,3.45,compute,sense,21.6,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,64,False,3.2,1.607,39815.4,2.77,compute,compute,17.2,8192
qlc,60,16,4,256,16,8,512,32.77,16,400.0,0.25,64,True,3.2,1.608,39794.7,2.64,compute,compute,16.4,8192
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,1,False,3.2,0.705,1418.6,21.11,sense,sense,137.0,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,1,True,3.2,1.158,863.2,12.87,sense,sense,83.1,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,4,False,3.2,1.813,2206.5,8.24,sense,sense,52.9,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,4,True,3.2,2.423,1651.2,6.18,sense,sense,39.5,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,8,False,3.2,2.504,3194.3,5.98,sense,sense,38.2,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,8,True,3.2,3.031,2639.0,4.95,sense,sense,31.4,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,16,False,3.2,3.217,4973.2,4.67,sense,sense,29.6,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,16,True,3.2,3.622,4417.9,4.15,sense,sense,26.2,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,32,False,3.2,4.069,7863.8,3.7,sense,sense,23.3,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,32,True,3.2,4.378,7308.5,3.45,sense,sense,21.6,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,64,False,3.2,3.072,20835.9,2.77,compute,sense,17.2,16384
qlc,60,16,4,256,16,8,512,32.77,32,400.0,0.25,64,True,3.2,3.156,20280.6,2.64,compute,sense,16.4,16384
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,1,False,3.2,1.404,712.1,21.11,sense,sense,137.0,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,1,True,3.2,2.302,434.4,12.87,sense,sense,83.1,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,4,False,3.2,1.566,2553.9,8.24,compute,compute,52.9,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,4,True,3.2,1.573,2543.5,6.18,compute,compute,39.5,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,8,False,3.2,0.923,8668.8,5.98,compute,compute,38.2,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,8,True,3.2,0.924,8658.5,4.95,compute,compute,31.4,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,16,False,3.2,0.53,30185.7,4.67,compute,compute,29.6,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,16,True,3.2,0.53,30175.3,4.15,compute,compute,26.2,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,32,False,3.2,0.314,101924.7,3.7,compute,compute,23.3,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,32,True,3.2,0.314,101914.3,3.45,compute,compute,21.6,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,64,False,3.2,0.205,312858.0,2.77,compute,compute,17.2,1024
qlc,60,16,4,256,32,8,1024,65.54,1,400.0,0.25,64,True,3.2,0.205,312847.7,2.64,compute,compute,16.4,1024
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,1,False,3.2,1.404,712.1,21.11,sense,sense,137.0,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,1,True,3.2,2.302,434.4,12.87,sense,sense,83.1,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,4,False,3.2,3.589,1114.4,8.24,sense,sense,52.9,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,4,True,3.2,4.781,836.7,6.18,sense,sense,39.5,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,8,False,3.2,3.182,2513.9,5.98,compute,sense,38.2,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,8,True,3.2,3.577,2236.2,4.95,compute,sense,31.4,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,16,False,3.2,2.083,7681.4,4.67,compute,compute,29.6,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,16,True,3.2,2.086,7671.1,4.15,compute,compute,26.2,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,32,False,3.2,1.244,25722.0,3.7,compute,compute,23.3,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,32,True,3.2,1.245,25711.7,3.45,compute,compute,21.6,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,64,False,3.2,0.814,78640.3,2.77,compute,compute,17.2,4096
qlc,60,16,4,256,32,8,1024,65.54,4,400.0,0.25,64,True,3.2,0.814,78629.9,2.64,compute,compute,16.4,4096
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,1,False,3.2,1.404,712.1,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,1,True,3.2,2.302,434.4,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,4,False,3.2,3.589,1114.4,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,4,True,3.2,4.781,836.7,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,8,False,3.2,4.94,1619.4,5.98,sense,sense,38.2,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,8,True,3.2,5.962,1341.8,4.95,sense,sense,31.4,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,16,False,3.2,3.81,4200.0,4.67,compute,sense,29.6,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,16,True,3.2,4.079,3922.4,4.15,compute,sense,26.2,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,32,False,3.2,2.457,13021.6,3.7,compute,compute,23.3,8192
